"","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg"
"413",75317143.5705601,4989688829.79842,29880600065.5392,6352847122.40639,45033736.1472,1635284581.2,29516177.88576,585524709.619202,7248601840.99392,301872877.44768,70052478.4511999,479683477.152
"414",37795605.27552,3170629264.32001,30820034597.7888,6280116667.54561,40471736.562432,1912205895.12,14262492.5568,860508782.336449,7476495084.93888,298416891.294721,62956034.652672,560913729.235201
"415",74001423.28032,3610222099.19999,28873201305.5712,17452721917.2096,39116091.2832,2016629390.3616,27925065.3888,722044419.839999,7004221457.39711,829313736.49152,60847253.1072,398018958.624
"416",41122857.59232,3087216466.56,26771672315.5488,21282138475.3152,31391959.17312,1800900907.776,15518059.4688,710059787.3088,6494420888.71488,1011278920.45824,48831936.49152,355440968.639999
"417",44847669.28608,2223958996.8,25649592299.5392,25028619317.1071,36075614.52672,1649612060.8128,16923648.7872,511510569.264,6222220489.39392,1189303187.40864,56117622.59712,325581327.791999
"418",25329354.94656,1014880681.4976,21221394436.944,19484679078.144,1598960486.75328,1519880567.15519,10290050.44704,443116917.2736,5148003669.4944,797944000.343041,74246921.44128,299976427.727999
"419",27243389.39904,628039751.3568,17171825689.1232,62426413082.88,973840208.8032,1182658303.40784,11067626.94336,221140757.52,4165636802.15232,2556510250.0608,45219777.5232,269256706.5552
"420",28378598.58432,439694775.36,15649400177.8848,49907306615.04,646658064.564701,961596392.6016,11528805.67488,142436335.68,3796318370.14848,2043823032.8064,30027240.1456246,218927374.848
"421",25811329.536,367859867.616,13874287153.3344,31174533425.8644,717832570.512959,954073006.781759,10485852.624,124346997.504,3365701598.41344,1276671368.86873,33332192.32896,217214519.9328
"422",25922750.48064,300134792.263679,11948432957.0496,27338448896.64,497147193.85968,1215732582.07488,9365638.88332801,81854943.3446398,2898517196.42496,1119574573.8624,23084778.48768,276786752.486401
"423",653476577.054397,199312395.44832,40646562701.6735,66905932625.28,3497649227.136,4279683580.6464,236094763.322879,52093012.44672,9860268822.68735,2739957240.8448,162411572.736,503492185.9584
"424",84052219.4207998,2506475823.6672,37404119427.408,90418861128.9599,1700601312.71232,3792142021.5936,30367253.4681599,740549675.1744,9073698933.34081,3702867646.2336,78966561.78432,446134355.4816
"425",48209049.576576,2271643695.1296,22064445774.4608,48635701067.52,711068743.2096,1741341162.9312,18040493.395008,516282657.984001,5352515743.00608,1991747758.0032,97406677.152,204863666.2272
"426",42806744.42112,3935105389.5552,16734951097.1424,35512903077.12,580925359.04256,1267039633.4208,16018876.05696,369493463.808,4059657338.39424,1454337935.5392,79578816.3072001,149063486.2848
"427",21088926.605952,2488726711.8432,13990912159.4784,45947989342.08,453531666.4128,979564166.755201,7891768.132416,221999096.3616,3393993139.82784,1881679563.5328,62127625.536,208759576.5216
"428",13947445.50336,955223328.6432,5129677574.5536,26588115993.6,371301378.2208,819114693.408,5219327.09087999,53815398.7968,6319168026.624,1088846654.976,50863202.4960001,174565426.464
"429",9650076.26883838,538870374.691199,3428213998.29121,16731353362.752,312080687.41248,737156586.2976,3611192.06286719,48068249.3855999,4223162171.80801,685188756.76032,42750779.0976,157098944.6208
"430",14165911.597536,407848569.408002,2926556740.9728,12511185692.544,289257131.4048,671677157.779201,4760675.20900799,36380858.3040001,3605178593.952,512362842.64704,39624264.5760001,143144312.3136
"431",11512290.0982664,88868674.882084,1992206490.1632,8681430337.46922,226923968.376,627227307.892174,3868884.37728625,36499634.3265702,2454167415.41843,355525242.391597,31085475.1200001,133671393.485217
"432",30733357.411008,56945379.29472,1713069499.9104,8037660250.36801,212868542.4192,715365279.590401,10328423.392224,23388280.78176,2110303007.136,329161324.53888,29160074.304,224545212.76032
"433",24789529.13472,24645742.08768,1345021042.4064,13286886484.032,196211637.887999,686997282.816,8330907.33216001,10254389.118624,1656909979.776,544129636.96512,26878306.5599999,215640813.7728
"434",29624311.24992,8601105.67142401,1078787077.1997,6189033358.368,165260554.3008,630041097.8304,9955711.15776002,3071823.45408,1328940602.34745,253455651.81888,22638432.096,197762900.15232
"435",22089100.3344,4023432979.35214,913752851.483643,4256260716.55681,138165488.30016,592590204.288,10290922.038144,1122818505.86571,1125637570.66826,174304010.297088,18926779.2192,186007480.7904
"436",19776969.19368,4023432979.35214,755756646.278401,4085407452.672,163260609.508801,609948119.519999,9213740.94199681,514625148.521785,931004564.256001,167307162.34752,22364467.0560001,169654443.84
"437",17056935.9648,4023432979.35214,797960004.998401,5089419240.19199,215998960.477027,609139986.364799,7946525.461248,1216386714.68786,982994209.056001,208423835.55072,29588898.6954831,169429665.0816
"438",14799718.8864,4023432979.35214,798944750.035199,7192278043.77601,43501112.00064,584645855.256,6894927.85766399,1497091341.15428,984207300.767999,294540910.36416,12821380.379136,162616727.952
"439",10187262.5868,4397705814.64071,998496297.8496,3616262072.63999,22762135.3347657,540352461.8448,4746065.86396801,1497091341.15428,1230031671.264,148094542.0224,6708839.88814147,150296711.2416
"440",46479784.2829056,4397705814.64071,813504908.793601,2878987745.08801,21183663.8829913,462986238.17088,23819280.034176,1403523132.33214,1002143728.224,117901402.89408,6243606.19709217,135183576.34944
"441",75232577.3162687,4397705814.64071,1772855042.9184,3034834350.912,717663272.860799,522148211.26272,38554090.868448,1403523132.33214,1487027393.14176,124283692.46592,211521806.73792,152457798.44736
"442",78552535.6218242,4397705814.64071,5440794822.48961,3748025240.06401,449460163.641599,732095725.682881,40255454.5430401,1309954923.51,4563605453.14945,153490557.45024,132472469.28384,213758661.20544
"443",160201834.43616,4397705814.64071,3652205266.48319,4919015533.824,201952500.9696,738749763.08928,82097892.9936001,2900614473.48643,3063380335.76447,201445398.05184,59522842.39104,215701519.32864
"444",155288965.91328,108334896.851676,3572783438.5152,4685566737.6,465817023.36,954829099.32192,79580217.9887999,67149729.4535179,2996763251.48928,191885114.016,137293438.464,278792762.73696
"445",479121122.494081,2784494322.97343,4759964938.71362,3308208136.128,1597297225.8816,977924505.10464,230367492.30528,1725926233.248,3992542020.02305,135478999.86048,470782340.25984,201206857.32864
"446",279481676.5008,6125337378.54721,16556404130.3808,2450302541.568,763649387.942401,1312310941.85664,134378323.0128,1417433442.9696,13887106321.6051,100345723.13088,225075609.07776,270006487.28064
"447",259205001.44544,7131116813.9904,21026154716.5824,2719073714.11199,849089526.998399,1879176109.22496,124629041.32704,3771830380.9536,17636223650.0314,111352542.57792,250257965.85216,289104016.80384
"448",151278398.064,8334370513.16473,14211612024.4224,2892474470.59199,1123605291.02487,2652613923.99745,80681812.3008,2863342016.79279,11920352126.6074,118453716.41472,331167875.249437,408094449.845761
"449",315642130.992,6127093813.0176,8472360961.61281,2635477423.488,394442235.617366,2809662510.02113,168342469.8624,3450719092.23936,7106408888.20993,107929075.43808,116256658.918803,610243441.090562
"450",441036566.928,4721022655.94881,6191455973.87521,2422258715.52,320759089.731055,1735229516.46937,235219502.3616,1013716521.216,5193241643.39328,99197261.6832,94539521.1838899,376882428.916425
"451",424785980.16,9202645995.00479,14688442697.2416,2517950244.09601,2629851532.27776,1721657835.31589,226552522.752,1750196477.5776,12320306017.4823,103116057.61536,1408849035.1488,373934733.462276
"452",401264488.656,9303696789.46561,21155127773.0688,2332668324.672,1663077378.816,2846371857.95814,214007727.2832,1737437352.2496,17744403091.2883,95528321.8675199,890934310.079999,618216512.135705
"453",804932947.905403,13544705548.1414,60536915703.936,2315970474.04801,4258857849.73357,3331458386.78865,499307192.850813,2284649128.60216,50776882355.7504,94844505.1276803,2281530990.9287,723574672.243689
"454",670889055.92832,17135211472.0704,198219152610.144,2717896301.568,4475780365.5936,5977740248.07146,416158553.45664,4128966619.776,141866590337.28,111304324.73088,2397739481.568,1415936490.87124
"455",440305577.231039,16288893961.5744,217901468793.888,2660203086.912,2699828370.8928,6805194825.58561,273125534.66208,5043669576.05376,155953337506.56,108941650.22592,1446336627.264,1611934155.91175
"456",400510791.71712,18207566196.192,122712716526.826,2266840259.712,4764895799.7312,12787786048.4187,248440469.03424,12284622975.744,87826198707.0722,92832505.8739202,2552622749.856,3029019688.37668
"457",243570848.76,9993610079.712,47529191440.4256,2010531975.67722,1088100450.6624,3798109996.3869,110532151.08,3581651495.7216,34016916339.072,82336071.3848766,582910955.711999,899651426.299771
"458",191964856.95648,6405120926.29439,26732261871.1296,26341182054.9962,693902730.9312,1273213625.11478,87113415.5798398,2295557937.81792,19132433943.552,1078734122.25223,371733605.856,358814748.895985
"459",91560298.8775681,3696375311.91361,19295181919.872,26341182054.9962,814526862.105601,1082510841.96446,41549950.825344,647540200.627201,13809672944.64,1078734122.25223,436353676.128,305071237.280894
"460",36285540.557184,1931197151.6928,15208608013.2576,26341182054.9962,518546756.0448,989163901.756801,16466333.599872,506058231.72096,10884888438.912,1078734122.25223,277792905.024,278764372.31328
"461",40971678.7731149,855446667.853824,14570185155.0866,26341182054.9962,526795208.819712,904027555.525247,21548783.8830298,319901410.16617,10427965518.551,1078734122.25223,282211719.01056,254771402.011661
"462",24591915.4754304,496849744.2816,11915787537.7344,26341182054.9962,375087957.3504,783214441.992,12933955.5448608,186318654.1056,8528197840.12801,1078734122.25223,200939977.152,204021128.16
"463",18270802.424448,209600228.68992,9473515774.76224,26341182054.9962,66097697.5295999,878292008.54208,9609407.87889599,220516907.26752,6780249858.67675,1078734122.25223,33649736.92416,228788077.4784
"464",151407071.415475,168355926.005761,9501257808.42651,26341182054.9962,101204214.8832,924906255.37632,79631549.3529505,51208260.8267522,6800104992.1144,1078734122.25223,51522145.75872,240930717.7536
"465",20988219.60576,82245706.6896,8011628219.6928,26341182054.9962,68402062.08,863488136.888049,10621311.133824,39370075.98912,5733968507.136,1078734122.25223,34822867.968,224931786.743631
"466",16493867.72352,73933301.5545599,7524890206.4736,26341182054.9962,62161775.5968,813592067.904,8346896.696448,36360640.1088,5385607304.832,1078734122.25223,31645994.84928,211934257.92
"467",15309727.10784,69489482.8696238,2543409878.976,26341182054.9962,54906741.2222298,639844306.03008,7747649.778816,35769996.1001015,1164827609.4672,1078734122.25223,27952522.8040442,203090513.51808
"468",17684736.41088,64400541.44832,3803304504.1536,26341182054.9962,64993172.4288,629554586.8896,8949548.42611201,37162279.655424,1741832541.52992,1078734122.25223,33087433.23648,199824493.4496
"469",125740931.62752,88150048.3209601,5311095949.78559,26341182054.9962,115518187.3824,799805382.537599,63632532.0660479,50866913.1294721,2432368942.96032,1078734122.25223,58809259.0310399,253863141.8976
"470",39497465.909952,531260008.156801,7983820385.856,26341182054.9962,125758873.152,1007466550.3872,23602144.263264,136220514.912,3656419868.2032,1078734122.25223,64022699.0592,319776072.307201
"471",25180802.18208,1165897602.2304,6793350285.77278,72751836151.8944,95541421.2192,735537338.22816,15047064.71856,301937584.16736,3111209891.51615,1153994642.40936,48639268.98432,191147956.92
"472",13687222.040064,1139300311.5936,5327817246.71999,72751836151.8944,67642350.6528,627970380.86016,8178949.75564799,272653066.0224,2440026941.18399,1153994642.40936,34436105.78688,163193965.92
"473",12400753.57056,792700640.784,4116505415.50081,72751836151.8944,59389249.392,570307136.70528,7410206.40192,162605259.648,1885271895.07777,1153994642.40936,30234526.9632,148208715.36
"474",18582322.33728,621696759.84,6886347527.46239,72751836151.8944,173595462.7968,619083082.38816,11104070.66496,156221237.088,3153800649.54527,1153994642.40936,88375871.96928,160884376.92
"475",30060738.832896,901791903.846945,9516621908.85121,72751836151.8944,236205776.505601,722916010.944,10795292.95104,202271081.236698,4358410352.93664,1153994642.40936,120250213.49376,147260668.896
"476",20772391.221504,1152773020.2816,8287870100.31359,72751836151.8944,151303118.6304,695736130.464,7459698.50496001,210084802.7616,3795668168.28191,1153994642.40936,1004102514.5472,141724026.576
"477",21712481.23104,1323831949.0848,8116440872.71681,72751836151.8944,174705594.624,697415090.1696,7797299.8896,346423313.7792,3717157229.47297,1153994642.40936,1159409855.232,142066036.8864
"478",15240713.40288,1265503390.3872,6293867418.89281,72751836151.8944,116760077.28,619549893.3312,5473184.37119999,193965005.62944,2882457365.78016,1153994642.40936,774862331.040001,126204607.9008
"479",10961129.723904,864702476.064,4937573798.20801,72751836151.8944,84712029.1776,806630125.019468,5815255.84588799,193951957.248,2261303744.8176,1153994642.40936,562179829.9968,176312595.632671
"480",9890848.42482366,201669361.2864,2358377137.54268,72751836151.8944,64078910.3695305,702279645.553252,5247434.85133774,86805507.6841461,2666276374.94409,1153994642.40936,425250950.634157,153503747.661913
"481",14599482.29856,94313955.89952,2311074272.7936,72751836151.8944,164453576.109549,627595137.95328,7745526.86832001,36905461.00416,2612797858.40832,1153994642.40936,1091373732.36337,137179265.1264
"482",11075975.868672,33427404.73728,1807386361.1136,72751836151.8944,185506953.0336,564522218.34624,5876185.670784,14533654.2336,2043350691.59232,1153994642.40936,1231091597.4048,123392834.6112
"483",24983929.63008,15181485.984,1494521853.3504,72751836151.8944,1169889336.576,469821857.05728,11338482.79872,8778859.28639998,1689639984.20448,1153994642.40936,1067524019.6256,161227686.97152
"484",37749602.085408,11535584.7168,1307579323.5072,72751836151.8944,599144977.152001,463076353.555201,17131941.221472,6169030.08768002,1478291068.52064,1153994642.40936,546719791.6512,158912848.0368
"485",47527839.964512,146532813.8688,2083093563.9168,72751836151.8944,1506415249.152,602696787.35616,21569609.099808,30168520.5024,2355053001.42816,1153994642.40936,1374603914.8512,206826071.43744
"486",21382922.950272,259740265.4208,1324561588.0704,72751836151.8944,428173802.112,555987047.77728,9704234.187648,53475936.9983999,1497490462.06848,1153994642.40936,390708594.4272,190796797.45152
"487",20009162.847744,174700370.174401,852258778.724918,72751836151.8944,960126410.88,346195986.5088,11314705.18176,23978482.1808001,963525897.058449,1153994642.40936,876115349.928,141970722.5376
